Cuenta de mayor	Cuenta de mayor	Acreedor	Asignación	Nº documento	Clase de documento	Fe.contabilización	Fecha compensación	Fecha de pago	Fecha de documento	Clave contabiliz.	Importe en moneda local	Moneda local	Doc.compensación	Centro de beneficio	Segmento	Texto	Referencia a factura
1131101002	2125301001		0000000001	39003151	ZI	42335		42335	42335	01	20457,4	USD		ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003151
1131101002	2125301001		0000000001	39003151	ZI	42335		42335	42335	17	-20457,4	USD		ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003151
1131101002	2125301001		0000000001	39003154	ZI	42338		42338	42338	01	11680,55	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003154
1131101002	2125301001		0000000001	39003154	ZI	42338		42338	42338	17	-11680,55	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003154
1131101002	2125301001		0000000001	39003171	ZI	42339		42339	42339	01	10771,66	USD		ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003171
1131101002	2125301001		0000000001	39003171	ZI	42339		42339	42339	17	-10771,66	USD		ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003171
1131101002	2125301001		0000000001	39003174	ZI	42340		42340	42340	01	16545,03	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003174
1131101002	2125301001		0000000001	39003174	ZI	42340		42340	42340	17	-16545,03	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003174
1131101002	2125301001		0000000001	39003178	ZI	42341		42341	42341	01	15679,65	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003178
1131101002	2125301001		0000000001	39003178	ZI	42341		42341	42341	17	-15679,65	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003178
1131101002	2125301001		0000000001	39003181	ZI	42342		42342	42342	01	26292,68	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003181
1131101002	2125301001		0000000001	39003181	ZI	42342		42342	42342	17	-26292,68	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003181
1131101002	2125301001		0000000001	39003184	ZI	42345		42345	42345	01	50063,64	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003184
1131101002	2125301001		0000000001	39003184	ZI	42345		42345	42345	17	-50063,64	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003184
1131101002	2125301001		0000000001	39003188	ZI	42346		42346	42346	01	8093,42	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003188
1131101002	2125301001		0000000001	39003188	ZI	42346		42346	42346	17	-8093,42	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003188
1131101002	2125301001		0000000001	39003193	ZI	42347		42347	42347	01	31637,11	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003193
1131101002	2125301001		0000000001	39003193	ZI	42347		42347	42347	17	-31637,11	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003193
1131101002	2125301001		0000000001	39003209	ZI	42348		42348	42348	01	31572,96	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003209
1131101002	2125301001		0000000001	39003209	ZI	42348		42348	42348	17	-31572,96	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003209
1131101002	2125301001		0000000001	39003212	ZI	42349		42349	42349	01	7547,16	USD		ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003212
1131101002	2125301001		0000000001	39003212	ZI	42349		42349	42349	17	-7547,16	USD		ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003212
1131101002	2125301001		0000000001	39003215	ZI	42352		42352	42352	01	8566,66	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003215
1131101002	2125301001		0000000001	39003215	ZI	42352		42352	42352	17	-8566,66	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003215
1131101002	2125301001		0000000001	39003219	ZI	42353		42353	42353	01	2704,77	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003219
1131101002	2125301001		0000000001	39003219	ZI	42353		42353	42353	17	-2704,77	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003219
1131101002	2125301001		0000000001	39003237	ZI	42354		42354	42354	01	24625,09	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003237
1131101002	2125301001		0000000001	39003237	ZI	42354		42354	42354	17	-24625,09	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003237
1131101002	2125301001		0000000001	39003253	ZI	42355		42355	42355	01	30088,95	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003253
1131101002	2125301001		0000000001	39003253	ZI	42355		42355	42355	17	-30088,95	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003253
1131101002	2125301001		0000000001	39003256	ZI	42356		42356	42356	01	141294,57	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003256
1131101002	2125301001		0000000001	39003256	ZI	42356		42356	42356	17	-141294,57	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003256
1131101002	2125301001		0000000001	39003266	ZI	42359		42359	42359	01	29665,06	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003266
1131101002	2125301001		0000000001	39003266	ZI	42359		42359	42359	17	-29665,06	USD		ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003266
1131101002	2125301001		0000000001	39000004	ZI	42009	42009	42009	42009	01	11856,72	USD	39000008	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000004
1131101002	2125301001		0000000001	39000004	ZI	42009	42009	42009	42009	17	-11856,72	USD	39000008	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000004
1131101002	2125301001		0000000001	39000008	AB	42009	42009	42009	42009	12	-11856,72	USD	39000008	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000008
1131101002	2125301001		0000000001	39000008	AB	42009	42009	42009	42009	07	11856,72	USD	39000008	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000008
1131101002	2125301001		0000000001	39000012	ZI	42009	42009	42009	42009	01	11856,72	USD	39000016	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000012
1131101002	2125301001		0000000001	39000012	ZI	42009	42009	42009	42009	17	-11856,72	USD	39000016	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000012
1131101002	2125301001		0000000001	39000016	AB	42009	42009	42009	42009	12	-11856,72	USD	39000016	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000016
1131101002	2125301001		0000000001	39000016	AB	42009	42009	42009	42009	07	11856,72	USD	39000016	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000016
1131101002	2125301001		0000000001	39000048	ZI	42012	42012	42012	42012	01	29114,77	USD	39000049	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000048
1131101002	2125301001		0000000001	39000048	ZI	42012	42012	42012	42012	17	-29114,77	USD	39000049	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000048
1131101002	2125301001		0000000001	39000049	AB	42012	42012	42012	42012	12	-29114,77	USD	39000049	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000049
1131101002	2125301001		0000000001	39000049	AB	42012	42012	42012	42012	07	29114,77	USD	39000049	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000049
1131101002	2125301001		0000000001	39000131	ZI	42019	42019	42019	42019	01	15879,14	USD	39000135	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000131
1131101002	2125301001		0000000001	39000131	ZI	42019	42019	42019	42019	17	-15879,14	USD	39000135	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000131
1131101002	2125301001		0000000001	39000135	AB	42019	42019	42019	42019	12	-15879,14	USD	39000135	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000135
1131101002	2125301001		0000000001	39000135	AB	42019	42019	42019	42019	07	15879,14	USD	39000135	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000135
1131101002	2125301001		0000000001	39000148	ZI	42020	42020	42020	42020	01	8815,09	USD	39000152	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000148
1131101002	2125301001		0000000001	39000148	ZI	42020	42020	42020	42020	17	-8815,09	USD	39000152	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000148
1131101002	2125301001		0000000001	39000152	AB	42020	42020	42020	42020	12	-8815,09	USD	39000152	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000152
1131101002	2125301001		0000000001	39000152	AB	42020	42020	42020	42020	07	8815,09	USD	39000152	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000152
1131101002	2125301001		0000000001	39000241	ZI	42039	42039	42039	42039	01	27954,07	USD	39000242	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000241
1131101002	2125301001		0000000001	39000241	ZI	42039	42039	42039	42039	17	-27954,07	USD	39000242	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000241
1131101002	2125301001		0000000001	39000242	AB	42039	42039	42039	42039	12	-27954,07	USD	39000242	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000242
1131101002	2125301001		0000000001	39000242	AB	42039	42039	42039	42039	07	27954,07	USD	39000242	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000242
1131101002	2125301001		0000000001	39000537	ZI	42065	42065	42065	42065	01	8630,34	USD	39000540	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000537
1131101002	2125301001		0000000001	39000537	ZI	42065	42065	42065	42065	17	-8630,34	USD	39000540	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000537
1131101002	2125301001		0000000001	39000540	AB	42065	42065	42065	42065	12	-8630,34	USD	39000540	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000540
1131101002	2125301001		0000000001	39000540	AB	42065	42065	42065	42065	07	8630,34	USD	39000540	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000540
1131101002	2125301001		0000000001	39000429	ZI	42054	42054	42054	42054	01	32038,29	USD	39000597	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000429
1131101002	2125301001		0000000001	39000429	ZI	42054	42054	42054	42054	17	-32038,29	USD	39000597	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000429
1131101002	2125301001		0000000001	39000597	AB	42054	42054	42054	42054	12	-32038,29	USD	39000597	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000597
1131101002	2125301001		0000000001	39000597	AB	42054	42054	42054	42054	07	32038,29	USD	39000597	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000597
1131101002	2125301001		0000000001	39000600	ZI	42054	42054	42054	42054	01	32038,29	USD	39000658	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000600
1131101002	2125301001		0000000001	39000600	ZI	42054	42054	42054	42054	17	-32038,29	USD	39000658	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000600
1131101002	2125301001		0000000001	39000658	AB	42054	42054	42054	42054	12	-32038,29	USD	39000658	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000658
1131101002	2125301001		0000000001	39000658	AB	42054	42054	42054	42054	07	32038,29	USD	39000658	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000658
1131101002	2125301001		0000000001	39000796	ZI	42079	42079	42079	42079	01	31390,06	USD	39000836	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000796
1131101002	2125301001		0000000001	39000796	ZI	42079	42079	42079	42079	17	-31390,06	USD	39000836	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000796
1131101002	2125301001		0000000001	39000836	AB	42079	42079	42079	42079	12	-31390,06	USD	39000836	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000836
1131101002	2125301001		0000000001	39000836	AB	42079	42079	42079	42079	07	31390,06	USD	39000836	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000836
1131101002	2125301001		0000000001	39001444	ZI	42149	42149	42149	42149	01	620732,25	USD	39001451	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39001444
1131101002	2125301001		0000000001	39001444	ZI	42149	42149	42149	42149	17	-620732,25	USD	39001451	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39001444
1131101002	2125301001		0000000001	39001451	AB	42149	42149	42149	42149	12	-620732,25	USD	39001451	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39001451
1131101002	2125301001		0000000001	39001451	AB	42149	42149	42149	42149	07	620732,25	USD	39001451	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39001451
1131101002	2125301001		0000000001	39002102	ZI	42220	42220	42220	42220	01	22245,35	USD	39002106	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002102
1131101002	2125301001		0000000001	39002102	ZI	42220	42220	42220	42220	17	-22245,35	USD	39002106	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002102
1131101002	2125301001		0000000001	39002106	AB	42220	42220	42220	42220	12	-22245,35	USD	39002106	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002106
1131101002	2125301001		0000000001	39002106	AB	42220	42220	42220	42220	07	22245,35	USD	39002106	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002106
1131101002	2125301001		0000000001	39002786	ZI	41887	41887	41887	41887	01	9483,6	USD	39002789	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002786
1131101002	2125301001		0000000001	39002786	ZI	41887	41887	41887	41887	17	-9483,6	USD	39002789	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002786
1131101002	2125301001		0000000001	39002789	AB	41887	41887	41887	41887	12	-9483,6	USD	39002789	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002789
1131101002	2125301001		0000000001	39002789	AB	41887	41887	41887	41887	07	9483,6	USD	39002789	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002789
1131101002	2125301001		0000000001	39002791	ZI	41887	41887	41887	41887	01	9483,6	USD	39002793	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002791
1131101002	2125301001		0000000001	39002791	ZI	41887	41887	41887	41887	17	-9483,6	USD	39002793	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002791
1131101002	2125301001		0000000001	39002793	AB	41887	41887	41887	41887	12	-9483,6	USD	39002793	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002793
1131101002	2125301001		0000000001	39002793	AB	41887	41887	41887	41887	07	9483,6	USD	39002793	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002793
1131101002	2125301001		0000000001	39002670	AB	42282	42282	42282	42282	12	-41099,97	USD	39002987	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002670
1131101002	2125301001		0000000001	39002670	AB	42282	42282	42282	42282	07	41099,97	USD	39002987	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002670
1131101002	2125301001		0000000001	39002987	AB	42282	42282	42282	42282	01	41099,97	USD	39002987	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002987
1131101002	2125301001		0000000001	39002987	AB	42282	42282	42282	42282	17	-41099,97	USD	39002987	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002987
1131101002	2125301001		0000000001	39003148	ZI	41928	41928	41928	41928	01	42500,65	USD	39003149	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003148
1131101002	2125301001		0000000001	39003148	ZI	41928	41928	41928	41928	17	-42500,65	USD	39003149	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003148
1131101002	2125301001		0000000001	39003149	AB	41928	41928	41928	41928	12	-42500,65	USD	39003149	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003149
1131101002	2125301001		0000000001	39003149	AB	41928	41928	41928	41928	07	42500,65	USD	39003149	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003149
1131101002	2125301001		0000000001	39003191	ZI	42347	42347	42347	42347	01	31637,11	USD	39003192	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003191
1131101002	2125301001		0000000001	39003191	ZI	42347	42347	42347	42347	17	-31637,11	USD	39003192	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003191
1131101002	2125301001		0000000001	39003192	AB	42347	42347	42347	42347	12	-31637,11	USD	39003192	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003192
1131101002	2125301001		0000000001	39003192	AB	42347	42347	42347	42347	07	31637,11	USD	39003192	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003192
1131101002	2125301001		0000000001	39002668	ZI	42282	42309	42282	42282	01	41099,97	USD	39003250	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002668
1131101002	2125301001		0000000001	39002668	ZI	42282	42309	42282	42282	17	-41099,97	USD	39003250	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39002668
1131101002	2125301001		0000000001	39003250	AB	42309	42309	42282	42282	12	-41099,97	USD	39003250	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003250
1131101002	2125301001		0000000001	39003250	AB	42309	42309	42282	42282	07	41099,97	USD	39003250	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003250
1131101002	2125301001		0000000001	39003233	ZI	41941	41941	41941	41941	01	45488,77	USD	39003251	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003233
1131101002	2125301001		0000000001	39003233	ZI	41941	41941	41941	41941	17	-45488,77	USD	39003251	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003233
1131101002	2125301001		0000000001	39003251	AB	41941	41941	41941	41941	12	-45488,77	USD	39003251	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003251
1131101002	2125301001		0000000001	39003251	AB	41941	41941	41941	41941	07	45488,77	USD	39003251	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003251
1131101002	2125301001		0000000001	39003313	ZI	41948	41948	41948	41948	01	28743,77	USD	39003318	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003313
1131101002	2125301001		0000000001	39003313	ZI	41948	41948	41948	41948	17	-28743,77	USD	39003318	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003313
1131101002	2125301001		0000000001	39003318	AB	41948	41948	41948	41948	12	-28743,77	USD	39003318	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003318
1131101002	2125301001		0000000001	39003318	AB	41948	41948	41948	41948	07	28743,77	USD	39003318	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003318
1131101002	2125301001		0000000001	39003319	ZI	41948	41948	41948	41948	01	28743,77	USD	39003320	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003319
1131101002	2125301001		0000000001	39003319	ZI	41948	41948	41948	41948	17	-28743,77	USD	39003320	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003319
1131101002	2125301001		0000000001	39003320	AB	41948	41948	41948	41948	12	-28743,77	USD	39003320	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003320
1131101002	2125301001		0000000001	39003320	AB	41948	41948	41948	41948	07	28743,77	USD	39003320	ORD052	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003320
1131101002	2125301001		0000000001	39003466	ZI	41961	41961	41961	41961	01	64589,01	USD	39003468	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003466
1131101002	2125301001		0000000001	39003466	ZI	41961	41961	41961	41961	17	-64589,01	USD	39003468	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003466
1131101002	2125301001		0000000001	39003468	AB	41961	41961	41961	41961	12	-64589,01	USD	39003468	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003468
1131101002	2125301001		0000000001	39003468	AB	41961	41961	41961	41961	07	64589,01	USD	39003468	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003468
1131101002	2125301001		0000000001	39003472	ZI	41961	41961	41961	41961	01	64589,01	USD	39003599	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003472
1131101002	2125301001		0000000001	39003472	ZI	41961	41961	41961	41961	17	-64589,01	USD	39003599	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003472
1131101002	2125301001		0000000001	39003599	AB	41961	41961	41961	41961	12	-64589,01	USD	39003599	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003599
1131101002	2125301001		0000000001	39003599	AB	41961	41961	41961	41961	07	64589,01	USD	39003599	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003599
1131101002	2125301001		0000000001	39003605	ZI	41961	41961	41961	41961	01	64589,01	USD	39003607	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003605
1131101002	2125301001		0000000001	39003605	ZI	41961	41961	41961	41961	17	-64589,01	USD	39003607	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003605
1131101002	2125301001		0000000001	39003607	AB	41961	41961	41961	41961	12	-64589,01	USD	39003607	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003607
1131101002	2125301001		0000000001	39003607	AB	41961	41961	41961	41961	07	64589,01	USD	39003607	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003607
1131101002	2125301001		0000000001	39003602	ZI	41961	41961	41961	41961	01	64589,01	USD	39003619	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003602
1131101002	2125301001		0000000001	39003602	ZI	41961	41961	41961	41961	17	-64589,01	USD	39003619	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003602
1131101002	2125301001		0000000001	39003619	AB	41961	41961	41961	41961	12	-64589,01	USD	39003619	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003619
1131101002	2125301001		0000000001	39003619	AB	41961	41961	41961	41961	07	64589,01	USD	39003619	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003619
1131101002	2125301001		0000000001	39003694	ZI	41990	41990	41990	41990	01	28122,69	USD	39003697	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003694
1131101002	2125301001		0000000001	39003694	ZI	41990	41990	41990	41990	17	-28122,69	USD	39003697	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003694
1131101002	2125301001		0000000001	39003697	AB	41990	41990	41990	41990	12	-28122,69	USD	39003697	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003697
1131101002	2125301001		0000000001	39003697	AB	41990	41990	41990	41990	07	28122,69	USD	39003697	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003697
1131101002	2125301001		0000000001	39003700	ZI	41990	41990	41990	41990	01	28122,69	USD	39003760	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003700
1131101002	2125301001		0000000001	39003700	ZI	41990	41990	41990	41990	17	-28122,69	USD	39003760	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003700
1131101002	2125301001		0000000001	39003760	AB	41990	41990	41990	41990	12	-28122,69	USD	39003760	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003760
1131101002	2125301001		0000000001	39003760	AB	41990	41990	41990	41990	07	28122,69	USD	39003760	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003760
1131101002	2125301001		0000000001	39003763	ZI	41990	41990	41990	41990	01	28122,69	USD	39003765	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003763
1131101002	2125301001		0000000001	39003763	ZI	41990	41990	41990	41990	17	-28122,69	USD	39003765	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003763
1131101002	2125301001		0000000001	39003765	AB	41990	41990	41990	41990	12	-28122,69	USD	39003765	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003765
1131101002	2125301001		0000000001	39003765	AB	41990	41990	41990	41990	07	28122,69	USD	39003765	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003765
1131101002	2125301001		0000000001	39003767	ZI	41990	41990	41990	41990	01	28122,69	USD	39003769	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003767
1131101002	2125301001		0000000001	39003767	ZI	41990	41990	41990	41990	17	-28122,69	USD	39003769	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003767
1131101002	2125301001		0000000001	39003769	AB	41990	41990	41990	41990	12	-28122,69	USD	39003769	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003769
1131101002	2125301001		0000000001	39003769	AB	41990	41990	41990	41990	07	28122,69	USD	39003769	ORD051	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39003769
1131101002	2125301001		0000000001	39000020	ZI	42009	42248	42009	42009	01	11856,72	USD	3000046010	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000020
1131101002	2125301001		0000000001	39000020	ZI	42009	42248	42009	42009	17	-11856,72	USD	3000046010	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000020
1131101002	2125301001		0000000001	39000037	ZI	42010	42248	42010	42010	01	80995,61	USD	3000046010	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000037
1131101002	2125301001		0000000001	39000037	ZI	42010	42248	42010	42010	17	-80995,61	USD	3000046010	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000037
1131101002	2125301001		0000000001	39000042	ZI	42011	42248	42011	42011	01	12531,84	USD	3000046010	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000042
1131101002	2125301001		0000000001	39000042	ZI	42011	42248	42011	42011	17	-12531,84	USD	3000046010	ORD054	1000	INTFZ-REC/COB-IMPTO.ALASUTILIDADES	39000042
